                       Resultados das barras
Barra | Modulo (PU) |  Angulo (o) | Modulo da tensao (V)
         1350 |        1349 |           -1679.466 |            0.145
         1350 |        1351 |            1679.466 |            0.101
         1351 |         458 |            1679.364 |            0.101
         1351 |        1350 |           -1679.364 |            0.101
         1352 |         458 |           -1679.133 |            0.130
         1352 |        1353 |            1679.133 |            0.126
         1353 |        1352 |           -1679.007 |            0.126
         1353 |        1354 |            1679.007 |            0.126
         1354 |        1353 |           -1678.880 |            0.126
         1354 |        1355 |            1678.880 |            0.130
         1355 |        1354 |           -1678.750 |            0.130
         1355 |        1356 |            1678.750 |            0.119
         1356 |        1355 |           -1678.631 |            0.119
         1356 |        1357 |            1678.631 |            0.126
         1357 |        1356 |           -1678.505 |            0.126
         1357 |        1358 |            1678.505 |            0.141
         1358 |        1357 |           -1678.364 |            0.141
         1358 |        1359 |            1678.364 |            0.159
         1359 |        1358 |           -1678.205 |            0.159
         1359 |        1360 |            1678.205 |            0.125
         1360 |        1359 |           -1678.080 |            0.125
         1360 |        1361 |            1678.080 |            0.155
         1361 |        1360 |           -1677.925 |            0.155
         1361 |        1362 |            1677.925 |            0.148
         1362 |        1188 |            1677.776 |            0.145
         1362 |        1361 |           -1677.776 |            0.148
         1363 |        1188 |           -1677.495 |            0.137
         1363 |        1364 |            1677.495 |            0.148
         1364 |        1363 |           -1677.346 |            0.148
         1364 |        1365 |            1677.346 |            0.141
         1365 |        1364 |           -1677.206 |            0.141
         1365 |        1366 |            1677.206 |            0.145
         1366 |        1365 |           -1677.061 |            0.145
         1366 |        1367 |            1677.061 |            0.137
         1367 |        1366 |           -1676.924 |            0.137
         1367 |        1368 |            1676.924 |            0.148
         1368 |        1367 |           -1676.776 |            0.148
         1368 |        1369 |            1676.776 |            0.145
         1369 |        1368 |           -1676.631 |            0.145
         1369 |        1370 |            1676.631 |            0.134
         1370 |        1369 |           -1676.497 |            0.134
         1370 |        1371 |            1676.497 |            0.108
         1371 |        1370 |           -1676.389 |            0.108
         1371 |        1372 |            1676.389 |            0.126
         1372 |        1371 |           -1676.263 |            0.126
         1372 |        1373 |            1676.263 |            0.148
         1373 |         444 |            1676.114 |            0.145
         1373 |        1372 |           -1676.114 |            0.148
         1374 |          68 |            -636.950 |            0.012
         1374 |        1375 |             636.950 |            0.018
         1375 |        1374 |            -636.931 |            0.018
         1375 |        1376 |             636.305 |            0.019
         1376 |          74 |              -0.000 |            0.000
         1376 |          77 |             636.286 |            0.060
         1376 |        1375 |            -636.286 |            0.019
         1376 |        1377 |              -0.000 |            0.000
         1377 |        1376 |               0.000 |            0.000
         1377 |        1378 |              -0.000 |            0.000
         1378 |        1377 |               0.000 |            0.000
         1379 |         874 |               0.092 |            0.000
         1379 |        1418 |           -1531.343 |            0.089
         1379 |        1419 |            1531.252 |            0.154
         1380 |         520 |              32.695 |            0.000
         1380 |        1475 |            -135.062 |            0.001
         1380 |        1476 |             102.367 |            0.001
         1381 |         757 |              22.364 |            0.000
         1381 |         761 |              30.082 |            0.000
         1381 |        1382 |              49.919 |            0.000
         1381 |        1477 |            -102.365 |            0.001
         1382 |         664 |               6.745 |            0.000
         1382 |        1381 |             -49.919 |            0.000
         1382 |        1478 |              43.174 |            0.000
         1383 |        1158 |               0.000 |            0.000
         1383 |        1478 |             -43.174 |            0.000
         1383 |        1479 |              43.174 |            0.000
         1384 |         636 |               4.199 |            0.000
         1384 |        1500 |             -43.171 |            0.000
         1384 |        1501 |              38.972 |            0.000
         1385 |         576 |              31.274 |            0.001
         1385 |        1386 |               7.698 |            0.000
         1385 |        1506 |             -38.972 |            0.000
         1386 |         635 |              -0.000 |            0.000
         1386 |        1385 |              -7.698 |            0.000
         1386 |        1507 |               7.698 |            0.000
         1387 |        1388 |            1548.939 |            0.127
         1387 |        1600 |           -1548.939 |            0.156
         1388 |        1387 |           -1548.812 |            0.127
         1388 |        1389 |            1548.812 |            0.123
         1389 |        1388 |           -1548.690 |            0.123
         1389 |        1390 |            1548.690 |            0.126
         1390 |        1389 |           -1548.564 |            0.126
         1390 |        1391 |            1548.564 |            0.120
         1391 |        1390 |           -1548.444 |            0.120
         1391 |        1392 |            1548.444 |            0.123
         1392 |        1391 |           -1548.321 |            0.123
         1392 |        1393 |            1548.321 |            0.126
         1393 |        1392 |           -1548.196 |            0.126
         1393 |        1394 |            1548.196 |            0.129
         1394 |        1393 |           -1548.067 |            0.129
         1394 |        1395 |            1548.067 |            0.110
         1395 |        1394 |           -1547.956 |            0.110
         1395 |        1396 |            1547.956 |            0.147
         1396 |        1395 |           -1547.809 |            0.147
         1396 |        1397 |            1547.809 |            0.150
         1397 |        1396 |           -1547.659 |            0.150
         1397 |        1398 |            1547.659 |            0.086
         1398 |        1397 |           -1547.573 |            0.086
         1398 |        1399 |            1547.573 |            0.126
         1399 |        1398 |           -1547.447 |            0.126
         1399 |        1540 |            1547.447 |            0.156
         1400 |        1401 |            1546.968 |            0.126
         1400 |        1526 |           -1546.968 |            0.123
         1401 |        1400 |           -1546.843 |            0.126
         1401 |        1402 |            1546.843 |            0.123
         1402 |        1401 |           -1546.720 |            0.123
         1402 |        1403 |            1546.720 |            0.126
         1403 |        1402 |           -1546.594 |            0.126
         1403 |        1404 |            1546.594 |            0.129
         1404 |         389 |            1546.465 |            0.128
         1404 |        1403 |           -1546.465 |            0.129
         1405 |         389 |           -1545.405 |            0.117
         1405 |        1406 |            1545.405 |            0.120
         1406 |        1405 |           -1545.285 |            0.120
         1406 |        1407 |            1545.285 |            0.120
         1407 |        1406 |           -1545.166 |            0.120
         1407 |        1408 |            1545.166 |            0.120
         1408 |        1407 |           -1545.046 |            0.120
         1408 |        1409 |            1545.046 |            0.123
         1409 |        1408 |           -1544.924 |            0.123
         1409 |        1410 |            1544.924 |            0.120
         1410 |        1409 |           -1544.804 |            0.120
         1410 |        1411 |            1544.804 |            0.116
         1411 |        1410 |           -1544.688 |            0.116
         1411 |        1412 |            1544.688 |            0.123
         1412 |        1411 |           -1544.565 |            0.123
         1412 |        1413 |            1544.565 |            0.123
         1413 |        1412 |           -1544.443 |            0.123
         1413 |        1414 |            1544.443 |            0.156
         1414 |        1413 |           -1544.286 |            0.156
         1414 |        1415 |            1544.286 |            0.138
         1415 |         265 |            1544.148 |            0.165
         1415 |        1414 |           -1544.148 |            0.138
         1416 |         265 |           -1534.741 |            0.121
         1416 |        1417 |            1534.741 |            0.106
         1416 |        1627 |               0.000 |            0.000
         1417 |        1228 |            1534.635 |            0.097
         1417 |        1416 |           -1534.635 |            0.106
         1418 |        1228 |           -1531.432 |            0.118
         1418 |        1379 |            1531.432 |            0.089
         1419 |        1379 |           -1531.098 |            0.154
         1419 |        1420 |            1531.098 |            0.118
         1420 |        1419 |           -1530.980 |            0.118
         1420 |        1421 |            1530.980 |            0.124
         1421 |        1420 |           -1530.857 |            0.124
         1421 |        1643 |            1530.857 |            0.066
         1422 |        1423 |           -1493.992 |            0.118
         1422 |        1424 |            1493.992 |            0.103
         1423 |        1422 |            1494.109 |            0.118
         1423 |        1643 |           -1494.109 |            0.054
         1424 |        1422 |           -1493.889 |            0.103
         1424 |        1425 |            1493.889 |            0.120
         1425 |        1424 |           -1493.768 |            0.120
         1425 |        1426 |            1493.768 |            0.106
         1426 |        1425 |           -1493.662 |            0.106
         1426 |        1427 |            1493.662 |            0.115
         1427 |        1426 |           -1493.548 |            0.115
         1427 |        1428 |            1493.548 |            0.115
         1428 |        1427 |           -1493.433 |            0.115
         1428 |        1429 |            1493.433 |            0.112
         1429 |        1428 |           -1493.321 |            0.112
         1429 |        1430 |            1493.321 |            0.112
         1430 |        1429 |           -1493.209 |            0.112
         1430 |        1431 |            1493.209 |            0.115
         1431 |        1430 |           -1493.095 |            0.115
         1431 |        1432 |            1493.095 |            0.112
         1432 |        1431 |           -1492.983 |            0.112
         1432 |        1433 |            1492.983 |            0.115
         1433 |        1432 |           -1492.868 |            0.115
         1433 |        1434 |            1492.868 |            0.118
         1434 |        1433 |           -1492.751 |            0.118
         1434 |        1435 |            1492.751 |            0.109
         1435 |        1434 |           -1492.642 |            0.109
         1435 |        1436 |            1492.642 |            0.115
         1436 |        1435 |           -1492.527 |            0.115
         1436 |        1437 |            1492.527 |            0.106
         1437 |        1436 |           -1492.421 |            0.106
         1437 |        1438 |            1492.421 |            0.072
         1438 |        1437 |           -1492.350 |            0.072
         1438 |        1439 |            1492.350 |            0.696
         1439 |        1438 |           -1491.653 |            0.696
         1439 |        1440 |            1491.653 |            0.017
         1440 |        1439 |           -1491.636 |            0.017
         1440 |        1441 |             988.994 |            0.046
         1440 |        1667 |             502.641 |            0.129
         1441 |        1440 |            -988.948 |            0.046
         1441 |        1442 |             988.948 |            0.047
         1442 |        1441 |            -988.901 |            0.047
         1442 |        1443 |             988.901 |            0.046
         1443 |        1442 |            -988.855 |            0.046
         1443 |        1444 |             988.855 |            0.055
         1444 |        1443 |            -988.800 |            0.055
         1444 |        1445 |             988.800 |            0.046
         1445 |        1444 |            -988.754 |            0.046
         1445 |        1446 |             988.754 |            0.047
         1446 |        1445 |            -988.707 |            0.047
         1446 |        1447 |             988.707 |            0.046
         1447 |        1446 |            -988.661 |            0.046
         1447 |        1448 |             988.661 |            0.049
         1448 |        1447 |            -988.612 |            0.049
         1448 |        1449 |             988.612 |            0.047
         1449 |        1448 |            -988.565 |            0.047
         1449 |        1450 |             988.561 |            0.021
         1450 |        1449 |            -988.540 |            0.021
         1450 |        1451 |             988.540 |            0.049
         1451 |        1450 |            -988.492 |            0.049
         1451 |        1452 |             988.492 |            0.046
         1452 |        1451 |            -988.446 |            0.046
         1452 |        1453 |             988.446 |            0.045
         1453 |        1452 |            -988.401 |            0.045
         1453 |        1454 |             988.401 |            0.049
         1454 |        1453 |            -988.352 |            0.049
         1454 |        1455 |             988.352 |            0.049
         1455 |        1454 |            -988.304 |            0.049
         1455 |        1456 |             988.304 |            0.051
         1456 |        1455 |            -988.253 |            0.051
         1456 |        1457 |             988.253 |            0.047
         1457 |        1456 |            -988.206 |            0.047
         1457 |        1458 |             988.206 |            0.052
         1458 |        1457 |            -988.153 |            0.052
         1458 |        1459 |             988.153 |            0.049
         1459 |        1458 |            -988.105 |            0.049
         1459 |        1460 |             988.105 |            0.049
         1460 |        1459 |            -988.056 |            0.049
         1460 |        1461 |             988.056 |            0.049
         1461 |        1460 |            -988.008 |            0.049
         1461 |        1462 |             988.008 |            0.049
         1462 |        1461 |            -987.959 |            0.049
         1462 |        1463 |             987.959 |            0.049
         1463 |        1462 |            -987.911 |            0.049
         1463 |        1464 |             987.911 |            0.049
         1464 |        1463 |            -987.862 |            0.049
         1464 |        1465 |             987.862 |            0.050
         1465 |        1464 |            -987.813 |            0.050
         1465 |        1466 |             987.813 |            0.051
         1466 |        1465 |            -987.762 |            0.051
         1466 |        1467 |             987.762 |            0.050
         1467 |         739 |             987.712 |            0.063
         1467 |        1466 |            -987.712 |            0.050
         1468 |         739 |            -135.070 |            0.001
         1468 |        1469 |             135.070 |            0.001
         1469 |        1468 |            -135.069 |            0.001
         1469 |        1470 |             135.069 |            0.001
         1470 |        1469 |            -135.068 |            0.001
         1470 |        1471 |             135.068 |            0.001
         1471 |        1470 |            -135.067 |            0.001
         1471 |        1472 |             135.067 |            0.001
         1472 |        1471 |            -135.066 |            0.001
         1472 |        1473 |             135.066 |            0.001
         1473 |        1472 |            -135.065 |            0.001
         1473 |        1474 |             135.065 |            0.001
         1474 |        1473 |            -135.063 |            0.001
         1474 |        1475 |             135.063 |            0.001
         1475 |        1380 |             135.062 |            0.001
         1475 |        1474 |            -135.062 |            0.001
         1476 |        1380 |            -102.366 |            0.001
         1476 |        1477 |             102.366 |            0.001
         1477 |        1381 |             102.365 |            0.001
         1477 |        1476 |            -102.365 |            0.001
         1478 |        1382 |             -43.174 |            0.000
         1478 |        1383 |              43.174 |            0.000
         1479 |        1383 |             -43.174 |            0.000
         1479 |        1480 |              43.174 |            0.000
         1480 |        1479 |             -43.173 |            0.000
         1480 |        1481 |              43.173 |            0.000
         1481 |        1480 |             -43.173 |            0.000
         1481 |        1482 |              43.173 |            0.000
         1482 |        1481 |             -43.173 |            0.000
         1482 |        1483 |              43.173 |            0.000
         1483 |        1482 |             -43.173 |            0.000
         1483 |        1484 |              43.173 |            0.000
         1484 |        1483 |             -43.173 |            0.000
         1484 |        1485 |              43.173 |            0.000
         1485 |        1484 |             -43.173 |            0.000
         1485 |        1486 |              43.173 |            0.000
         1486 |        1485 |             -43.173 |            0.000
         1486 |        1487 |              43.173 |            0.000
         1487 |        1486 |             -43.173 |            0.000
         1487 |        1488 |              43.173 |            0.000
         1488 |        1487 |             -43.173 |            0.000
         1488 |        1489 |              43.173 |            0.000
         1489 |        1488 |             -43.173 |            0.000
         1489 |        1490 |              43.173 |            0.000
         1490 |        1489 |             -43.172 |            0.000
         1490 |        1491 |              43.172 |            0.000
         1491 |        1490 |             -43.172 |            0.000
         1491 |        1492 |              43.172 |            0.000
         1492 |        1491 |             -43.172 |            0.000
         1492 |        1493 |              43.172 |            0.000
         1493 |        1492 |             -43.172 |            0.000
         1493 |        1494 |              43.172 |            0.000
         1494 |        1493 |             -43.172 |            0.000
         1494 |        1495 |              43.172 |            0.000
         1495 |        1494 |             -43.172 |            0.000
         1495 |        1496 |              43.172 |            0.000
         1496 |        1495 |             -43.172 |            0.000
         1496 |        1497 |              43.172 |            0.000
         1497 |        1496 |             -43.172 |            0.000
         1497 |        1498 |              43.172 |            0.000
         1498 |        1497 |             -43.172 |            0.000
         1498 |        1499 |              43.172 |            0.000
         1499 |        1498 |             -43.171 |            0.000
         1499 |        1500 |              43.171 |            0.000
         1500 |        1384 |              43.171 |            0.000
         1500 |        1499 |             -43.171 |            0.000
         1501 |        1384 |             -38.972 |            0.000
         1501 |        1502 |              38.972 |            0.000
         1502 |        1501 |             -38.972 |            0.000
         1502 |        1503 |              38.972 |            0.000
         1503 |        1502 |             -38.972 |            0.000
         1503 |        1504 |              38.972 |            0.000
         1504 |        1503 |             -38.972 |            0.000
         1504 |        1505 |              38.972 |            0.000
         1505 |        1504 |             -38.972 |            0.000
         1505 |        1506 |              38.972 |            0.000
         1506 |        1385 |              38.972 |            0.000
         1506 |        1505 |             -38.972 |            0.000
         1507 |        1386 |              -7.698 |            0.000
         1507 |        1508 |               7.698 |            0.000
         1508 |        1507 |              -7.698 |            0.000
         1508 |        1509 |               7.698 |            0.000
         1509 |        1508 |              -7.698 |            0.000
         1509 |        1510 |               7.698 |            0.000
         1510 |        1509 |              -7.698 |            0.000
         1510 |        1511 |               7.698 |            0.000
         1511 |        1510 |              -7.698 |            0.000
         1511 |        1512 |               7.698 |            0.000
         1512 |         679 |               7.698 |            0.000
         1512 |        1511 |              -7.698 |            0.000
         1513 |         679 |              -7.698 |            0.000
         1513 |        1514 |               7.698 |            0.000
         1514 |        1513 |              -7.698 |            0.000
         1514 |        1515 |               7.698 |            0.000
         1515 |        1514 |              -7.698 |            0.000
         1515 |        1516 |               7.698 |            0.000
         1516 |        1515 |              -7.698 |            0.000
         1516 |        1517 |               7.698 |            0.000
         1517 |        1516 |              -7.698 |            0.000
         1517 |        1518 |               7.698 |            0.000
         1518 |        1517 |              -7.698 |            0.000
         1518 |        1519 |               7.698 |            0.000
         1519 |        1518 |              -7.698 |            0.000
         1519 |        1520 |               7.698 |            0.000
         1520 |        1519 |              -7.698 |            0.000
         1520 |        1521 |               7.698 |            0.000
         1521 |        1520 |              -7.698 |            0.000
         1521 |        1522 |               7.698 |            0.000
         1522 |        1521 |              -7.698 |            0.000
         1522 |        1523 |               7.698 |            0.000
         1523 |        1522 |              -7.698 |            0.000
         1523 |        1524 |               7.698 |            0.000
         1524 |        1523 |              -7.698 |            0.000
         1524 |        1525 |               7.698 |            0.000
         1525 |        1524 |              -7.698 |            0.000
         1525 |        1528 |               7.698 |            0.000
         1526 |        1400 |            1547.091 |            0.123
         1526 |        1527 |           -1547.091 |            0.110
         1527 |        1526 |            1547.202 |            0.110
         1527 |        1540 |           -1547.202 |            0.089
         1528 |        1525 |              -7.698 |            0.000
         1528 |        1529 |               7.698 |            0.000
         1529 |        1528 |              -7.698 |            0.000
         1529 |        1530 |               0.000 |            0.000
         1530 |        1529 |              -0.000 |            0.000
         1530 |        1531 |               0.000 |            0.000
         1531 |        1530 |              -0.000 |            0.000
         1531 |        1532 |              -0.000 |            0.000
         1532 |        1531 |               0.000 |            0.000
         1532 |        1533 |              -0.000 |            0.000
         1533 |        1532 |               0.000 |            0.000
         1533 |        1534 |              -0.000 |            0.000
         1534 |        1533 |               0.000 |            0.000
         1534 |        1535 |              -0.000 |            0.000
         1535 |        1534 |               0.000 |            0.000
         1535 |        1536 |              -0.000 |            0.000
         1536 |        1535 |               0.000 |            0.000
         1536 |        1537 |              -0.000 |            0.000
         1537 |         110 |               0.000 |            0.000
         1537 |        1536 |               0.000 |            0.000
         1537 |        1538 |               0.000 |            0.000
         1538 |        1537 |              -0.000 |            0.000
         1538 |        1539 |              -0.000 |            0.000
         1539 |        1538 |               0.000 |            0.000
         1540 |         376 |               0.000 |            0.000
         1540 |        1399 |           -1547.291 |            0.156
         1540 |        1527 |            1547.291 |            0.089
         1541 |         718 |             666.455 |            0.038
         1541 |         719 |            -666.455 |            0.035
         1542 |         754 |             675.019 |            0.031
         1542 |        1543 |            -675.019 |            0.041
         1543 |        1542 |             675.060 |            0.041
         1543 |        1544 |            -675.060 |            0.039
         1544 |         755 |            -675.099 |            0.017
         1544 |        1543 |             675.099 |            0.039
         1545 |         791 |             -12.552 |            0.000
         1545 |         792 |              12.552 |            0.000
         1546 |         756 |             -12.871 |            0.000
         1546 |        1547 |              12.871 |            0.000
         1547 |        1546 |             -12.870 |            0.000
         1547 |        1548 |              12.870 |            0.000
         1548 |        1547 |             -12.870 |            0.000
         1548 |        1549 |              12.870 |            0.000
         1549 |        1548 |             -12.870 |            0.000
         1549 |        1550 |              12.870 |            0.000
         1550 |        1549 |             -12.870 |            0.000
         1550 |        1551 |              12.870 |            0.000
         1551 |        1550 |             -12.870 |            0.000
         1552 |         756 |             -26.319 |            0.000
         1552 |        1553 |              26.319 |            0.000
         1553 |        1552 |             -26.319 |            0.000
         1553 |        1554 |              26.319 |            0.000
         1554 |        1553 |             -26.318 |            0.000
         1555 |        1008 |             -13.174 |            0.000
         1555 |        1556 |              13.174 |            0.000
         1556 |        1555 |             -13.174 |            0.000
         1556 |        1637 |               0.689 |            0.000
         1557 |        1558 |               0.689 |            0.000
         1557 |        1637 |              -0.689 |            0.000
         1558 |        1557 |              -0.689 |            0.000
         1558 |        1559 |               0.689 |            0.000
         1559 |        1558 |              -0.689 |            0.000
         1559 |        1560 |               0.689 |            0.000
         1560 |        1559 |              -0.689 |            0.000
         1560 |        1561 |               0.689 |            0.000
         1561 |        1560 |              -0.689 |            0.000
         1561 |        1562 |               0.689 |            0.000
         1562 |        1561 |              -0.689 |            0.000
         1562 |        1563 |               0.689 |            0.000
         1563 |        1562 |              -0.689 |            0.000
         1564 |         857 |              -6.250 |            0.000
         1564 |        1565 |               6.250 |            0.000
         1565 |        1564 |              -6.250 |            0.000
         1565 |        1566 |               6.250 |            0.000
         1566 |        1565 |              -6.250 |            0.000
         1566 |        1567 |               6.250 |            0.000
         1567 |        1566 |              -6.250 |            0.000
         1567 |        1568 |               6.250 |            0.000
         1568 |        1567 |              -6.250 |            0.000
         1568 |        1569 |               6.250 |            0.000
         1569 |        1568 |              -6.250 |            0.000
         1569 |        1570 |               6.250 |            0.000
         1570 |        1569 |              -6.250 |            0.000
         1570 |        1571 |               2.549 |            0.000
         1571 |        1570 |              -2.549 |            0.000
         1571 |        1572 |               2.549 |            0.000
         1572 |        1571 |              -2.549 |            0.000
         1572 |        1573 |               2.549 |            0.000
         1573 |        1572 |              -2.549 |            0.000
         1573 |        1574 |               2.549 |            0.000
         1574 |        1573 |              -2.549 |            0.000
         1574 |        1575 |               2.549 |            0.000
         1575 |        1574 |              -2.549 |            0.000
         1575 |        1576 |               2.549 |            0.000
         1576 |        1575 |              -2.549 |            0.000
         1576 |        1577 |               2.549 |            0.000
         1577 |        1576 |              -2.549 |            0.000
         1577 |        1578 |               2.549 |            0.000
         1578 |        1577 |              -2.549 |            0.000
         1578 |        1579 |               2.549 |            0.000
         1579 |        1578 |              -2.549 |            0.000
         1580 |         539 |             -29.773 |            0.001
         1580 |        1581 |              21.604 |            0.000
         1580 |        1588 |               8.168 |            0.000
         1581 |        1580 |             -21.604 |            0.000
         1581 |        1582 |              21.604 |            0.000
         1582 |        1581 |             -21.604 |            0.000
         1582 |        1583 |              21.604 |            0.000
         1583 |        1582 |             -21.604 |            0.000
         1583 |        1584 |              21.604 |            0.000
         1584 |        1583 |             -21.604 |            0.000
         1584 |        1585 |              21.604 |            0.000
         1585 |        1584 |             -21.603 |            0.000
         1585 |        1586 |              21.603 |            0.000
         1586 |        1585 |             -21.603 |            0.000
         1586 |        1587 |              21.603 |            0.000
         1587 |        1586 |             -21.603 |            0.000
         1588 |        1580 |              -8.168 |            0.000
         1588 |        1589 |               8.109 |            0.000
         1588 |        1688 |               0.059 |            0.000
         1589 |        1588 |              -8.109 |            0.000
         1589 |        1590 |               8.109 |            0.000
         1590 |        1589 |              -8.109 |            0.000
         1590 |        1591 |               8.109 |            0.000
         1591 |        1590 |              -8.109 |            0.000
         1591 |        1592 |               8.109 |            0.000
         1592 |        1591 |              -8.109 |            0.000
         1592 |        1593 |               8.109 |            0.000
         1593 |        1592 |              -8.109 |            0.000
         1593 |        1594 |               8.109 |            0.000
         1594 |        1593 |              -8.109 |            0.000
         1595 |          66 |             -36.865 |            0.000
         1596 |          66 |             -18.881 |            0.000
         1596 |        1597 |              18.881 |            0.000
         1597 |        1596 |             -18.881 |            0.000
         1598 |          67 |             -29.805 |            0.000
         1598 |        1599 |              29.805 |            0.000
         1599 |        1598 |             -29.805 |            0.000
         1600 |        1387 |            1549.095 |            0.156
         1600 |        1601 |           -1549.095 |            0.117
         1601 |        1600 |            1549.213 |            0.117
         1601 |        1602 |           -1549.213 |            0.134
         1602 |         288 |           -1549.347 |            0.095
         1602 |        1601 |            1549.347 |            0.134
         1603 |        1328 |               0.000 |            0.000
         1603 |        1604 |               0.000 |            0.000
         1604 |        1603 |              -0.000 |            0.000
         1605 |         133 |             -26.378 |            0.000
         1606 |          49 |             -23.321 |            0.000
         1607 |         286 |               0.000 |            0.000
         1607 |        1608 |              -0.000 |            0.000
         1608 |         467 |              -0.000 |            0.000
         1608 |        1607 |               0.000 |            0.000
         1609 |         287 |               0.000 |            0.000
         1610 |         287 |           -1852.104 |            0.124
         1610 |        1611 |            1852.104 |            0.136
         1611 |        1610 |           -1851.968 |            0.136
         1611 |        1612 |            1851.968 |            0.148
         1612 |        1611 |           -1851.820 |            0.148
         1612 |        1613 |            1851.820 |            0.152
         1613 |        1612 |           -1851.668 |            0.152
         1613 |        1614 |            1851.668 |            0.159
         1614 |        1613 |           -1851.509 |            0.159
         1614 |        1615 |            1851.509 |            0.159
         1615 |        1614 |           -1851.350 |            0.159
         1615 |        1616 |            1851.350 |            0.152
         1616 |        1615 |           -1851.198 |            0.152
         1616 |        1617 |            1851.198 |            0.148
         1617 |        1616 |           -1851.050 |            0.148
         1617 |        1618 |            1851.050 |            0.152
         1618 |        1617 |           -1850.899 |            0.152
         1618 |        1619 |            1850.899 |            0.152
         1619 |        1618 |           -1850.747 |            0.152
         1619 |        1620 |            1850.747 |            0.159
         1620 |        1619 |           -1850.587 |            0.159
         1620 |        1621 |            1850.587 |            0.156
         1621 |        1620 |           -1850.432 |            0.156
         1621 |        1622 |            1850.432 |            0.148
         1622 |        1621 |           -1850.284 |            0.148
         1622 |        1623 |            1850.284 |            0.136
         1623 |        1622 |           -1850.148 |            0.136
         1623 |        1624 |            1850.148 |            0.159
         1624 |         467 |            1849.989 |            0.167
         1624 |        1623 |           -1849.989 |            0.159
         1625 |         446 |             -12.365 |            0.000
         1625 |        1626 |              12.365 |            0.000
         1626 |        1625 |             -12.365 |            0.000
         1627 |        1416 |              -0.000 |            0.000
         1628 |        1629 |              26.126 |            0.000
         1628 |        1630 |             -26.126 |            0.000
         1629 |        1628 |             -26.126 |            0.000
         1630 |        1628 |              26.126 |            0.000
         1630 |        1631 |             -26.126 |            0.000
         1631 |        1630 |              26.126 |            0.000
         1631 |        1632 |             -26.126 |            0.000
         1632 |        1631 |              26.127 |            0.000
         1632 |        1633 |             -26.127 |            0.000
         1633 |         747 |             -26.127 |            0.000
         1633 |        1632 |              26.127 |            0.000
         1634 |         776 |              -2.376 |            0.000
         1634 |        1635 |               2.376 |            0.000
         1635 |        1634 |              -2.376 |            0.000
         1636 |         279 |              -0.000 |            0.000
         1637 |        1556 |              -0.689 |            0.000
         1637 |        1557 |               0.689 |            0.000
         1638 |         631 |              -1.305 |            0.000
         1638 |        1639 |               1.305 |            0.000
         1639 |        1638 |              -1.305 |            0.000
         1639 |        1640 |               1.305 |            0.000
         1640 |        1639 |              -1.305 |            0.000
         1640 |        1641 |               1.305 |            0.000
         1641 |        1640 |              -1.305 |            0.000
         1641 |        1642 |               1.305 |            0.000
         1642 |        1641 |              -1.305 |            0.000
         1643 |        1421 |           -1530.790 |            0.066
         1643 |        1423 |            1494.164 |            0.054
         1643 |        1644 |              36.627 |            0.000
         1644 |        1643 |             -36.626 |            0.000
         1644 |        1645 |              36.626 |            0.000
         1645 |        1644 |             -36.626 |            0.000
         1645 |        1646 |              36.626 |            0.000
         1646 |        1645 |             -36.626 |            0.000
         1646 |        1647 |              36.626 |            0.000
         1647 |        1646 |             -36.626 |            0.000
         1647 |        1648 |              36.626 |            0.000
         1648 |        1647 |             -36.626 |            0.000
         1648 |        1649 |              36.626 |            0.000
         1649 |        1648 |             -36.626 |            0.000
         1649 |        1650 |              36.626 |            0.000
         1650 |        1649 |             -36.625 |            0.000
         1650 |        1651 |              36.625 |            0.000
         1651 |        1650 |             -36.625 |            0.000
         1651 |        1652 |              20.582 |            0.000
         1652 |        1651 |             -20.582 |            0.000
         1652 |        1653 |              20.582 |            0.000
         1653 |        1652 |             -20.582 |            0.000
         1653 |        1654 |              20.582 |            0.000
         1654 |        1653 |             -20.582 |            0.000
         1654 |        1655 |              20.582 |            0.000
         1655 |        1654 |             -20.582 |            0.000
         1655 |        1656 |              20.582 |            0.000
         1656 |        1655 |             -20.582 |            0.000
         1656 |        1657 |              20.582 |            0.000
         1657 |        1656 |             -20.582 |            0.000
         1657 |        1658 |              20.582 |            0.000
         1658 |        1657 |             -20.582 |            0.000
         1658 |        1659 |              20.582 |            0.000
         1659 |        1658 |             -20.582 |            0.000
         1659 |        1660 |              20.582 |            0.000
         1660 |        1659 |             -20.582 |            0.000
         1661 |          69 |             637.009 |            0.028
         1661 |         128 |            -637.009 |            0.020
         1662 |          73 |              -0.000 |            0.000
         1663 |         989 |              -0.000 |            0.000
         1663 |        1664 |               0.000 |            0.000
         1664 |        1663 |              -0.000 |            0.000
         1664 |        1665 |               0.000 |            0.000
         1665 |        1664 |              -0.000 |            0.000
         1665 |        1666 |              -0.000 |            0.000
         1666 |        1665 |               0.000 |            0.000
         1667 |         550 |             502.513 |            0.060
         1667 |        1440 |            -502.513 |            0.129
         1668 |         674 |              -0.000 |            0.000
         1668 |        1669 |               0.000 |            0.000
         1669 |        1668 |              -0.000 |            0.000
         1669 |        1670 |               0.000 |            0.000
         1670 |        1669 |              -0.000 |            0.000
         1670 |        1671 |               0.000 |            0.000
         1671 |        1670 |              -0.000 |            0.000
         1671 |        1672 |               0.000 |            0.000
         1672 |        1671 |              -0.000 |            0.000
         1672 |        1673 |               0.000 |            0.000
         1673 |        1672 |              -0.000 |            0.000
         1673 |        1674 |               0.000 |            0.000
